"","pval","test","pp"
"2673",0.655516044994837,"pillai",0.6725
"2674",0.655646006106688,"pillai",0.6735
"2675",0.658908575811673,"pillai",0.6745
"2676",0.660178736366381,"pillai",0.6755
"2677",0.660741191293904,"pillai",0.6765
"2678",0.662167497823237,"pillai",0.6775
"2679",0.662646310394012,"pillai",0.6785
"2680",0.663803005072366,"pillai",0.6795
"2681",0.664182508942453,"pillai",0.6805
"2682",0.664934775977034,"pillai",0.6815
"2683",0.666456366602421,"pillai",0.6825
"2684",0.668100854719223,"pillai",0.6835
"2685",0.669749657563021,"pillai",0.6845
"2686",0.670878947588017,"pillai",0.6855
"2687",0.673412765593212,"pillai",0.6865
"2688",0.673882760000763,"pillai",0.6875
"2689",0.677852829412459,"pillai",0.6885
"2690",0.679938264855365,"pillai",0.6895
"2691",0.680621527274338,"pillai",0.6905
"2692",0.681128755231979,"pillai",0.6915
"2693",0.681353350379459,"pillai",0.6925
"2694",0.683693062396938,"pillai",0.6935
"2695",0.684382619939146,"pillai",0.6945
"2696",0.684398294540603,"pillai",0.6955
"2697",0.685595074027476,"pillai",0.6965
"2698",0.685671400565935,"pillai",0.6975
"2699",0.686238214624077,"pillai",0.6985
"2700",0.686687621010891,"pillai",0.6995
"2701",0.686721844147287,"pillai",0.7005
"2702",0.687948651730427,"pillai",0.7015
"2703",0.689303571139073,"pillai",0.7025
"2704",0.690913031324349,"pillai",0.7035
"2705",0.692512192767253,"pillai",0.7045
"2706",0.694557782161366,"pillai",0.7055
"2707",0.694862011777176,"pillai",0.7065
"2708",0.698296405191583,"pillai",0.7075
"2709",0.701628794766059,"pillai",0.7085
"2710",0.703689079821585,"pillai",0.7095
"2711",0.705166278547688,"pillai",0.7105
"2712",0.708891427432797,"pillai",0.7115
"2713",0.709153174639896,"pillai",0.7125
"2714",0.710719270516907,"pillai",0.7135
"2715",0.710954186623537,"pillai",0.7145
"2716",0.712494728773673,"pillai",0.7155
"2717",0.712772321099378,"pillai",0.7165
"2718",0.713656470613204,"pillai",0.7175
"2719",0.714280064248325,"pillai",0.7185
"2720",0.714323245541635,"pillai",0.7195
"2721",0.714474261813572,"pillai",0.7205
"2722",0.718875090728688,"pillai",0.7215
"2723",0.719246872264893,"pillai",0.7225
"2724",0.719595653828808,"pillai",0.7235
"2725",0.721063780549303,"pillai",0.7245
"2726",0.721250067346468,"pillai",0.7255
"2727",0.721514376780458,"pillai",0.7265
"2728",0.722396638900205,"pillai",0.7275
"2729",0.7231987371607,"pillai",0.7285
"2730",0.72386405200677,"pillai",0.7295
"2731",0.725118354058726,"pillai",0.7305
"2732",0.725147244138581,"pillai",0.7315
"2733",0.726630271706429,"pillai",0.7325
"2734",0.726983380684642,"pillai",0.7335
"2735",0.727030485151714,"pillai",0.7345
"2736",0.727413238122784,"pillai",0.7355
"2737",0.729679372097723,"pillai",0.7365
"2738",0.733106848041865,"pillai",0.7375
"2739",0.734221395698559,"pillai",0.7385
"2740",0.734644818042599,"pillai",0.7395
"2741",0.736162871109343,"pillai",0.7405
"2742",0.737629626348685,"pillai",0.7415
"2743",0.740020828663177,"pillai",0.7425
"2744",0.740678631131026,"pillai",0.7435
"2745",0.741077863390753,"pillai",0.7445
"2746",0.741190876349539,"pillai",0.7455
"2747",0.742425928085859,"pillai",0.7465
"2748",0.743855360598065,"pillai",0.7475
"2749",0.745344393570066,"pillai",0.7485
"2750",0.749443232993073,"pillai",0.7495
"2751",0.751131967468482,"pillai",0.7505
"2752",0.751702848500054,"pillai",0.7515
"2753",0.753132142634311,"pillai",0.7525
"2754",0.756211499317579,"pillai",0.7535
"2755",0.757460895294435,"pillai",0.7545
"2756",0.757582590444084,"pillai",0.7555
"2757",0.757735332288711,"pillai",0.7565
"2758",0.758576607490815,"pillai",0.7575
"2759",0.759309935264209,"pillai",0.7585
"2760",0.761064318684968,"pillai",0.7595
"2761",0.761089986991642,"pillai",0.7605
"2762",0.763050647262329,"pillai",0.7615
"2763",0.764567127732321,"pillai",0.7625
"2764",0.764674067205803,"pillai",0.7635
"2765",0.764916577025759,"pillai",0.7645
"2766",0.765129915357703,"pillai",0.7655
"2767",0.770260546311971,"pillai",0.7665
"2768",0.772469362665065,"pillai",0.7675
"2769",0.772562917027211,"pillai",0.7685
"2770",0.777516102334117,"pillai",0.7695
"2771",0.778264278914082,"pillai",0.7705
"2772",0.779449042282262,"pillai",0.7715
"2773",0.779581400058572,"pillai",0.7725
"2774",0.784621109156801,"pillai",0.7735
"2775",0.784998885281262,"pillai",0.7745
"2776",0.785835319672502,"pillai",0.7755
"2777",0.787355182293661,"pillai",0.7765
"2778",0.78931404719709,"pillai",0.7775
"2779",0.790036669050097,"pillai",0.7785
"2780",0.79228640986889,"pillai",0.7795
"2781",0.793154045898581,"pillai",0.7805
"2782",0.795219764941867,"pillai",0.7815
"2783",0.796815143841835,"pillai",0.7825
"2784",0.797549659105891,"pillai",0.7835
"2785",0.797676135437254,"pillai",0.7845
"2786",0.797997213865184,"pillai",0.7855
"2787",0.799088763075572,"pillai",0.7865
"2788",0.799213594229297,"pillai",0.7875
"2789",0.799368440950163,"pillai",0.7885
"2790",0.799483916290435,"pillai",0.7895
"2791",0.799805633076109,"pillai",0.7905
"2792",0.80064926544237,"pillai",0.7915
"2793",0.803612257569141,"pillai",0.7925
"2794",0.80506497015299,"pillai",0.7935
"2795",0.80579468308997,"pillai",0.7945
"2796",0.806252327133505,"pillai",0.7955
"2797",0.806582898512967,"pillai",0.7965
"2798",0.808013015524622,"pillai",0.7975
"2799",0.809321581276985,"pillai",0.7985
"2800",0.809767293640535,"pillai",0.7995
"2801",0.812176754287435,"pillai",0.8005
"2802",0.812202075124935,"pillai",0.8015
"2803",0.812342087861207,"pillai",0.8025
"2804",0.813401147101937,"pillai",0.8035
"2805",0.813841227360605,"pillai",0.8045
"2806",0.816331456574959,"pillai",0.8055
"2807",0.816620700113092,"pillai",0.8065
"2808",0.816805616688414,"pillai",0.8075
"2809",0.817941949272485,"pillai",0.8085
"2810",0.8196961123242,"pillai",0.8095
"2811",0.819953871010245,"pillai",0.8105
"2812",0.822480581919945,"pillai",0.8115
"2813",0.823241755448258,"pillai",0.8125
"2814",0.823499705207491,"pillai",0.8135
"2815",0.825518442478258,"pillai",0.8145
"2816",0.825739964041259,"pillai",0.8155
"2817",0.826280674321907,"pillai",0.8165
"2818",0.827293803663591,"pillai",0.8175
"2819",0.828010589666273,"pillai",0.8185
"2820",0.829189501083541,"pillai",0.8195
"2821",0.829787008541452,"pillai",0.8205
"2822",0.82988016327701,"pillai",0.8215
"2823",0.831691370269841,"pillai",0.8225
"2824",0.832070599782031,"pillai",0.8235
"2825",0.833272266235994,"pillai",0.8245
"2826",0.833613620723525,"pillai",0.8255
"2827",0.836253953159577,"pillai",0.8265
"2828",0.83947581658118,"pillai",0.8275
"2829",0.839856797624924,"pillai",0.8285
"2830",0.840193875169055,"pillai",0.8295
"2831",0.841462894941615,"pillai",0.8305
"2832",0.844857718268988,"pillai",0.8315
"2833",0.847891000351639,"pillai",0.8325
"2834",0.85045525673995,"pillai",0.8335
"2835",0.851471341965238,"pillai",0.8345
"2836",0.853276839290664,"pillai",0.8355
"2837",0.853921893830671,"pillai",0.8365
"2838",0.854315548706246,"pillai",0.8375
"2839",0.854601396617388,"pillai",0.8385
"2840",0.855217153477475,"pillai",0.8395
"2841",0.855609717610783,"pillai",0.8405
"2842",0.858130993742686,"pillai",0.8415
"2843",0.858536687477859,"pillai",0.8425
"2844",0.859304686620756,"pillai",0.8435
"2845",0.859931007705511,"pillai",0.8445
"2846",0.860513270982102,"pillai",0.8455
"2847",0.860590537936795,"pillai",0.8465
"2848",0.860811358212476,"pillai",0.8475
"2849",0.861851783941766,"pillai",0.8485
"2850",0.862477223701508,"pillai",0.8495
"2851",0.865116449225747,"pillai",0.8505
"2852",0.865275242582644,"pillai",0.8515
"2853",0.866272716691586,"pillai",0.8525
"2854",0.866563217326067,"pillai",0.8535
"2855",0.867113277069898,"pillai",0.8545
"2856",0.868911121683031,"pillai",0.8555
"2857",0.869553603437543,"pillai",0.8565
"2858",0.87541197543684,"pillai",0.8575
"2859",0.876814436813233,"pillai",0.8585
"2860",0.879130372955335,"pillai",0.8595
"2861",0.881514202092572,"pillai",0.8605
"2862",0.881586502743146,"pillai",0.8615
"2863",0.883751259012033,"pillai",0.8625
"2864",0.88472728389955,"pillai",0.8635
"2865",0.885760013463408,"pillai",0.8645
"2866",0.886719193128531,"pillai",0.8655
"2867",0.887700028263263,"pillai",0.8665
"2868",0.888732196410236,"pillai",0.8675
"2869",0.889050887050348,"pillai",0.8685
"2870",0.891552574044005,"pillai",0.8695
"2871",0.891606488309567,"pillai",0.8705
"2872",0.89275671886541,"pillai",0.8715
"2873",0.893097764489118,"pillai",0.8725
"2874",0.893710877230889,"pillai",0.8735
"2875",0.893844523981139,"pillai",0.8745
"2876",0.895505926674836,"pillai",0.8755
"2877",0.896611139840132,"pillai",0.8765
"2878",0.896643668794006,"pillai",0.8775
"2879",0.897521071060398,"pillai",0.8785
"2880",0.898266003305957,"pillai",0.8795
"2881",0.899895341182616,"pillai",0.8805
"2882",0.900589427102404,"pillai",0.8815
"2883",0.901948367047935,"pillai",0.8825
"2884",0.903214354020794,"pillai",0.8835
"2885",0.903926896125808,"pillai",0.8845
"2886",0.90445076241202,"pillai",0.8855
"2887",0.904678211042068,"pillai",0.8865
"2888",0.906066325056852,"pillai",0.8875
"2889",0.907623689540562,"pillai",0.8885
"2890",0.907718486233996,"pillai",0.8895
"2891",0.908096905575593,"pillai",0.8905
"2892",0.90853944290005,"pillai",0.8915
"2893",0.910346985640323,"pillai",0.8925
"2894",0.910628636608811,"pillai",0.8935
"2895",0.916392264490176,"pillai",0.8945
"2896",0.91699263259654,"pillai",0.8955
"2897",0.917869683848863,"pillai",0.8965
"2898",0.918567670326659,"pillai",0.8975
"2899",0.920012708072022,"pillai",0.8985
"2900",0.920707648872259,"pillai",0.8995
"2901",0.920778631955445,"pillai",0.9005
"2902",0.922037134333952,"pillai",0.9015
"2903",0.92245386491744,"pillai",0.9025
"2904",0.922846146593453,"pillai",0.9035
"2905",0.924963037228368,"pillai",0.9045
"2906",0.926859604248041,"pillai",0.9055
"2907",0.928244780998794,"pillai",0.9065
"2908",0.930255278975394,"pillai",0.9075
"2909",0.93318744255208,"pillai",0.9085
"2910",0.934052428240175,"pillai",0.9095
"2911",0.935490766755859,"pillai",0.9105
"2912",0.935724192016706,"pillai",0.9115
"2913",0.936460025132966,"pillai",0.9125
"2914",0.93698048008936,"pillai",0.9135
"2915",0.937941187251201,"pillai",0.9145
"2916",0.939491868347567,"pillai",0.9155
"2917",0.942029795059675,"pillai",0.9165
"2918",0.943001870965928,"pillai",0.9175
"2919",0.943760985136753,"pillai",0.9185
"2920",0.944307690122769,"pillai",0.9195
"2921",0.946376705227699,"pillai",0.9205
"2922",0.948368959580065,"pillai",0.9215
"2923",0.949078989271994,"pillai",0.9225
"2924",0.949535966552655,"pillai",0.9235
"2925",0.949922305258182,"pillai",0.9245
"2926",0.950207604023121,"pillai",0.9255
"2927",0.951306806565725,"pillai",0.9265
"2928",0.951311511912676,"pillai",0.9275
"2929",0.951606407077024,"pillai",0.9285
"2930",0.954632702172055,"pillai",0.9295
"2931",0.955563807060493,"pillai",0.9305
"2932",0.955683902230662,"pillai",0.9315
"2933",0.956585467350256,"pillai",0.9325
"2934",0.956936045869988,"pillai",0.9335
"2935",0.957424369755463,"pillai",0.9345
"2936",0.957710319219482,"pillai",0.9355
"2937",0.95887902400123,"pillai",0.9365
"2938",0.959048531387801,"pillai",0.9375
"2939",0.959223235614287,"pillai",0.9385
"2940",0.96028440470818,"pillai",0.9395
"2941",0.960654553443311,"pillai",0.9405
"2942",0.961216311967027,"pillai",0.9415
"2943",0.962050006905088,"pillai",0.9425
"2944",0.962431408827709,"pillai",0.9435
"2945",0.96406661135662,"pillai",0.9445
"2946",0.967906409656151,"pillai",0.9455
"2947",0.968508302850315,"pillai",0.9465
"2948",0.968738455747348,"pillai",0.9475
"2949",0.968799196498661,"pillai",0.9485
"2950",0.970852717380318,"pillai",0.9495
"2951",0.971928981138712,"pillai",0.9505
"2952",0.971956936786243,"pillai",0.9515
"2953",0.972679599237634,"pillai",0.9525
"2954",0.972741411925767,"pillai",0.9535
"2955",0.972767123688674,"pillai",0.9545
"2956",0.973660821537071,"pillai",0.9555
"2957",0.974066368876114,"pillai",0.9565
"2958",0.975734899543718,"pillai",0.9575
"2959",0.977706276917859,"pillai",0.9585
"2960",0.978823640327943,"pillai",0.9595
"2961",0.97888550745219,"pillai",0.9605
"2962",0.980489208202327,"pillai",0.9615
"2963",0.980974368426813,"pillai",0.9625
"2964",0.980990248222398,"pillai",0.9635
"2965",0.981070348541768,"pillai",0.9645
"2966",0.981215725490504,"pillai",0.9655
"2967",0.981726076114965,"pillai",0.9665
"2968",0.982374703236685,"pillai",0.9675
"2969",0.984127265109004,"pillai",0.9685
"2970",0.98458737152307,"pillai",0.9695
"2971",0.985290803661085,"pillai",0.9705
"2972",0.985292324373365,"pillai",0.9715
"2973",0.985565724981505,"pillai",0.9725
"2974",0.985675494974574,"pillai",0.9735
"2975",0.986124428138679,"pillai",0.9745
"2976",0.986146504168786,"pillai",0.9755
"2977",0.986619948306867,"pillai",0.9765
"2978",0.98672156183028,"pillai",0.9775
"2979",0.987989650986443,"pillai",0.9785
"2980",0.988236740811153,"pillai",0.9795
"2981",0.989772538605981,"pillai",0.9805
"2982",0.990155495597572,"pillai",0.9815
"2983",0.990401364979902,"pillai",0.9825
"2984",0.990473273753915,"pillai",0.9835
"2985",0.991724497409191,"pillai",0.9845
"2986",0.992739430557333,"pillai",0.9855
"2987",0.994029339745039,"pillai",0.9865
"2988",0.994380082592576,"pillai",0.9875
"2989",0.994549185019358,"pillai",0.9885
"2990",0.994816680245788,"pillai",0.9895
"2991",0.995089072812867,"pillai",0.9905
"2992",0.9951597832283,"pillai",0.9915
"2993",0.9960269412826,"pillai",0.9925
"2994",0.99711058507064,"pillai",0.9935
"2995",0.997615726600544,"pillai",0.9945
"2996",0.997865318136579,"pillai",0.9955
"2997",0.997961978019349,"pillai",0.9965
"2998",0.998627004158389,"pillai",0.9975
"2999",0.998880430861428,"pillai",0.9985
"3000",0.999618986910417,"pillai",0.9995
